139.435 104.513
237.39 119.277
154.863 171.066
219.23 140.953
206.728 250
252 310.093
230.934 135.431
249.712 193.656
101.081 161.498
209.549 314.893
265.621 198.434
179.204 155.791
203.006 164.906
133.632 153.564
254.393 223.609
274.024 150.127
157.173 105.359
295.377 283.581
286.673 267.49
278.045 300.08
168.18 130.086
316.203 242.212
134.826 198.42
206.403 126.101
240.424 163.494
171.574 188.466
221.461 164.794
249.04 248.521
116.803 241.637
179.48 250.142
157.184 153.501
267.947 265.723
233.122 185.658
208.887 104.797
220.916 107.495
184.968 129.362
154.23 220.448
115.998 219.666
154.496 237.001
114.012 117.652
187.7 176.931
246.011 274.067
317.795 271.886
224.091 209.887
306.288 252.961
306.914 287.956
326.439 269.048
184.171 217.81
185.22 234.17
294.538 314.297
207.787 196.98
238.429 209.112
273.346 224.278
103.078 194.741
249.348 294.477
119.186 171.199
296.686 215.389
268.195 160.559
191.398 201.243
216.004 185.352
176.318 101.767
105.623 143.938
301.838 188.221
129.151 129.701
272.121 285.17
270.265 317.739
106.97 183.009
193.47 105.475
213.53 237.257
316.273 290.236
157.482 284.381
324.348 242.236
269.939 327.662
212.766 296.286
199.754 143.759
152.27 274.036
148.893 133.564
286.762 162.004
118.668 231.554
185.084 300.957
290.256 245.857
234.048 232.543
269.484 245.731
116.732 208.015
237.071 325.54
254.331 163.493
178.875 263.721
189.554 277.827
282.274 203.997
231.603 257.018
143.458 186.051
211.948 266.355
312.438 198.032
209.39 218.955
296.898 304.616
250.576 123.337
135.532 259.072
150.856 251.205
161.325 204.243
224.171 282.462
