194.93837437 159.76777789
167.77008812 163.85583222
189.08378639 185.62687275
156.49515798 190.72211341
240.64889641 188.35470463
272.17180342 212.21942011
222.52470367 166.16469360
172.98691966 294.41642537
152.17614023 186.57111385
187.99181372 222.62246612
155.27101887 197.76552248
200.05979195 154.47136758
170.64131164 189.37449450
221.11093683 231.95422152
179.70287174 210.08862159
197.64468167 208.11779899
205.13125331 169.33498749
163.47211399 159.96243369
158.68544715 234.12850146
188.79160596 156.49856017
181.17794827 156.68461969
163.45526683 167.62521189
157.53652932 151.55383278
185.85369913 172.43292481
169.66051343 284.38033117
184.30833849 238.22528269
158.18956438 190.48069288
164.40926184 186.11645241
176.01148947 166.14836963
194.93865228 194.29896808
235.98020212 180.82819610
215.72803965 152.87017461
232.04083495 153.29907215
238.52892371 172.00457587
151.06425628 195.41082796
160.43246716 185.36292986
159.17037461 218.74534418
208.35834366 198.52683754
189.10631970 151.22351210
153.80853251 191.83893189
216.77236767 251.34952991
164.50021343 196.16121933
155.67296192 170.60562374
251.57488914 203.93825637
153.10378818 171.83374325
258.38549516 188.32997557
168.21451364 171.14887872
183.56356106 169.22035787
213.39747249 187.16882864
169.68079200 220.59169884
156.01078119 154.45084722
152.56321488 180.25016961
150.13869407 197.76323394
169.33416245 184.56573924
218.61796693 162.99485164
185.83772719 182.73838800
170.94018276 184.24010592
156.38825326 157.20979050
240.31389341 161.27856881
201.53509667 199.53108861
238.22862634 200.58184435
153.85465952 235.51690100
260.84069085 213.23886326
199.29639651 193.34191117
156.49099018 194.24145939
241.38302727 204.01335357
275.53541302 177.92316025
188.21909254 153.50487716
182.40883996 165.32607530
196.21655682 210.59307450
170.65065165 238.12178575
201.66251800 166.19600615
165.55792478 260.84616735
162.20363057 186.46011761
193.89421152 183.95995471
175.13475359 246.06087024
295.84248063 183.91867121
262.80999326 190.16732776
206.13593899 181.63898401
205.98998560 164.78661564
253.13477244 241.46866129
232.17824409 194.46129252
213.04835716 150.61551064
198.93724995 207.67044277
246.10759995 238.99261325
204.38920752 194.16069163
182.54024002 235.70809981
202.28468173 150.99309816
155.76598350 159.97627345
156.19422667 169.04812849
185.93563793 272.76955905
170.33221400 178.90183431
184.53227181 186.07965702
190.65325232 190.15330846
167.68030492 182.40108081
150.57188090 169.42210376
165.81323576 181.59078166
167.12891181 214.77398687
201.41087819 179.98348398
204.58882700 154.89842157
169.72288413 180.66560013
159.62614576 208.12269030
223.36172141 171.36708066
175.03973864 213.62236014
180.70633757 156.06129118
174.76057001 232.04995438
216.53354794 166.85423566
151.16432883 254.64913914
183.14355597 175.28970421
158.93973341 204.34780255
201.44232973 151.11418195
151.61675454 154.52217980
181.14093679 170.68523967
213.70746694 225.73551265
