0.29654486 0.01940227
0.31656455 0.07212818
0.06333008 0.14010978
0.15016631 0.20707922
0.02977807 0.14592011
0.01726888 0.09279113
0.03708054 0.12189656
0.02868159 0.07996670
0.14666256 0.03763074
0.04934943 0.16589397
0.04845397 0.13114235
0.15181545 0.05518000
0.03307471 0.09014038
0.23750453 0.32257386
0.02125598 0.02083236
0.01920749 0.05899625
0.01831892 0.18943181
0.09537434 0.21690257
0.13152997 0.03037016
0.14588204 0.03048936
0.06113409 0.05766940
0.28076343 0.07047784
0.01998258 0.01924439
0.08730940 0.17942771
0.14883067 0.10424196
0.13566053 0.08876288
0.13730444 0.28648665
0.25792630 0.17955661
0.20209629 0.07944399
0.12079503 0.02047451
0.21483255 0.12441513
0.07981075 0.31214510
0.12906110 0.03781532
0.03032306 0.15736839
0.19816870 0.03068134
0.08746376 0.05604142
0.16095600 0.08558162
0.02134291 0.11017536
0.01868578 0.03658468
0.02869667 0.13476000
0.16263646 0.27618167
0.09803110 0.02137221
0.08937829 0.08598528
0.12010457 0.04519487
0.07518637 0.12552950
0.14554388 0.04243768
0.02061239 0.19246888
0.01789199 0.19700530
0.04397511 0.02757271
0.04228449 0.08117659
0.06949445 0.03072799
0.03035606 0.02878032
0.09576701 0.12382333
0.02356130 0.12310265
0.14624188 0.05107719
0.03235002 0.07558680
0.06275690 0.06143169
0.32115663 0.13394162
0.18561207 0.04137973
0.18580934 0.18054570
0.12057368 0.18067226
0.19744811 0.06403780
0.06734004 0.07001652
0.01987623 0.03502429
0.08848140 0.17716733
0.15174499 0.13194574
0.09413656 0.24446204
0.02674649 0.15539113
0.04279410 0.01885552
0.17211260 0.15333948
0.20454823 0.02653650
0.06172432 0.07202335
0.08334825 0.04756494
0.16392733 0.26498993
0.11089209 0.02050705
0.02916384 0.13868713
0.09798460 0.02839249
0.11825172 0.03694319
0.17635107 0.03024571
0.05605520 0.17456096
0.12445016 0.14264223
0.13817644 0.02551537
0.14957523 0.05698307
0.01969078 0.02279007
0.24349705 0.15484098
0.07727789 0.24067958
0.04879592 0.22133215
0.23878193 0.03308487
0.05391970 0.02879647
0.18389747 0.03722889
0.25401904 0.17239994
0.02216951 0.02984250
0.08065992 0.03314934
0.05239685 0.19207547
0.02046698 0.04043300
0.07172948 0.04536026
0.05652035 0.02608350
0.02561964 0.06377208
0.10905578 0.02152498
0.11629335 0.01766830
0.02308221 0.30545495
0.14560719 0.17811319
0.02767627 0.14025322
0.10058259 0.03371567
0.06506676 0.11832447
0.05080281 0.05996720
0.05768981 0.10467079
0.06561511 0.02014304
0.03155110 0.03869079
0.03824487 0.01879171
0.08571632 0.25952304
0.15192543 0.02031829
0.08228661 0.20088765
0.02088851 0.02106371
0.19001694 0.02601880
0.29270402 0.08744559
0.32847583 0.12109232
0.02052402 0.15488892
0.06318987 0.03393600
0.32706487 0.06664109
0.02899001 0.07683762
0.09345359 0.13124737
0.23635356 0.06794004
0.15410217 0.14923641
0.03241510 0.09732432
0.19447541 0.22528603
0.10154264 0.04081307
0.11989615 0.07916591
0.22862556 0.01865228
0.02424292 0.18614377
0.04423982 0.03781133
0.03209866 0.02671809
0.03022944 0.32788287
0.02108194 0.13639025
0.03650478 0.21161704
0.02296368 0.10415456
0.05621900 0.16641917
0.27634976 0.06701562
0.03481917 0.15905530
0.07546187 0.09271785
0.08136455 0.02802665
0.29116965 0.09048204
0.10592140 0.01894897
0.02541600 0.01841021
0.07362593 0.23881987
0.13522748 0.03612710
0.04927312 0.02513596
0.05020997 0.10430959
0.12430345 0.14792431
0.08837396 0.25669723
0.04382985 0.15451627
0.02594582 0.26310598
0.02057829 0.22809526
0.14418429 0.03512366
0.02684141 0.03668236
0.28795211 0.05977930
0.05895564 0.03887646
0.03645019 0.03775519
0.09466175 0.04250340
0.31902875 0.03675238
0.12100915 0.03375529
0.11698585 0.14700767
0.01813794 0.13018877
0.10683922 0.04788372
0.03319110 0.04037331
0.02050111 0.26726857
0.08669793 0.02062788
0.05677507 0.06495858
0.06552409 0.04521812
0.02184364 0.03798465
0.15950229 0.05748802
0.13813186 0.07128469
0.03666918 0.19035966
0.12027566 0.05465062
0.07608568 0.06345036
0.04175487 0.08882622
0.02912825 0.29928756
0.04427410 0.19716495
0.01807826 0.03123075
0.07118905 0.04364207
0.14168487 0.03973685
0.12354728 0.11820125
0.11085586 0.09813321
0.19528089 0.06713396
0.15273516 0.17710760
0.23023362 0.09440649
0.21884330 0.04953328
0.28791651 0.05202757
0.12359472 0.29883707
0.32352254 0.02221876
0.08552892 0.12254915
0.31588673 0.06706208
0.03734529 0.08592702
0.10162821 0.21935850
0.05462808 0.06420814
0.03277432 0.02249319
0.01879354 0.10976425
0.02692449 0.21141111
0.18047584 0.02430835
0.02744684 0.14243400
0.06398927 0.02842659
0.22234886 0.23457443
0.01960498 0.09540583
0.15877211 0.13023649
0.06363080 0.24879430
0.04586371 0.13582508
0.02501175 0.05805378
0.12398418 0.07310526
0.14030582 0.02226389
0.05636223 0.10646743
0.30466574 0.08656257
0.21282389 0.05347526
0.20468910 0.07913825
0.20347822 0.01758517
0.11560844 0.05432659
0.14063309 0.22865679
0.09917478 0.20562568
0.05593124 0.15033165
0.03376855 0.21205843
0.31265806 0.17994058
0.01942985 0.04808375
0.27366843 0.03309669
0.04359573 0.01700974
0.06565845 0.09969748
0.02785369 0.23509855
0.14459554 0.11175215
0.11759398 0.04096042
0.01771168 0.03674219
0.01728398 0.04968348
0.15581482 0.02335924
0.18783470 0.04752123
0.24376182 0.30331327
0.16319228 0.04558847
0.01861182 0.04660962
0.03007596 0.01833517
0.05072446 0.16325165
0.14363120 0.04116097
0.07990268 0.07113360
0.01685423 0.12319133
0.30694874 0.10855716
0.22849310 0.15128978
0.02062814 0.06834097
0.16173932 0.10634105
0.03206506 0.06308206
0.10239336 0.19776740
0.04269389 0.03837487
0.02409073 0.11447500
0.06371954 0.11738486
0.01835522 0.02977370
0.08805100 0.02680386
0.16609763 0.03167633
0.07450240 0.02549782
0.24924387 0.11114333
0.31878431 0.09931589
0.20071189 0.01784096
0.09596715 0.28682578
0.11128468 0.05342354
0.02389948 0.23746917
0.16887970 0.12491682
0.03144268 0.04025176
0.26708693 0.04851498
0.04625512 0.12226520
0.08067350 0.04564129
0.10185877 0.04962035
0.14328798 0.16870506
0.04909203 0.14273533
0.04081711 0.17659730
0.20166499 0.27999993
0.18729172 0.03351834
0.02585547 0.03062750
0.02179771 0.05247039
0.16511537 0.10752558
0.21029567 0.02919010
0.05209951 0.08233833
0.03066778 0.28622916
0.02387129 0.04572849
0.21090219 0.02867189
0.14743709 0.27295705
0.16641871 0.06418842
0.10209983 0.02210813
0.03050658 0.01874784
0.17814233 0.03164492
0.10750297 0.03783438
0.21483645 0.02388911
0.18633769 0.21405751
0.01899924 0.08764708
0.03833984 0.06686223
0.08672656 0.33132353
0.04720052 0.04279077
0.11727739 0.14735985
0.01843097 0.21077967
0.13261909 0.08275684
0.11546524 0.11658460
0.09730041 0.03202606
0.07939514 0.01948941
0.02415756 0.02171749
0.02024908 0.06321781
0.17267643 0.04624374
0.01921321 0.18257558
0.16972118 0.02994058
0.16268269 0.06602667
0.05077827 0.15080220
0.09714075 0.11580641
0.08081216 0.12420917
0.03318737 0.08578431
0.12946691 0.24493201
0.10552880 0.16195215
0.02610671 0.32398944
0.17552819 0.10452750
0.09146151 0.07181743
0.20531289 0.03276202
0.09447474 0.02274559
0.30060678 0.19863908
0.01740481 0.11304572
0.23858655 0.15968739
0.16369871 0.05624567
0.25591429 0.03529742
0.04354074 0.10335667
0.17627190 0.02051481
0.31252928 0.31868109
0.10716865 0.04517838
0.15815366 0.23701252
0.13906948 0.28103736
0.04397091 0.05166966
0.04470044 0.04720097
0.09027308 0.03183322
0.13907146 0.03916486
0.03451102 0.07095524
0.09468090 0.13138546
0.09473567 0.04902954
0.24710886 0.24346497
0.29972159 0.19883433
0.13608452 0.02817300
0.10035410 0.04725992
0.03783364 0.15725322
0.01882111 0.02109479
0.06507418 0.09289610
0.03111194 0.15906943
0.11259957 0.07038488
0.26903673 0.06066496
0.31525149 0.02809773
0.10191760 0.04466999
0.02021708 0.13816760
0.01830150 0.14496491
0.12273910 0.10004905
0.05053062 0.05651596
0.01763973 0.06095071
0.12795670 0.04459067
0.15561912 0.07945863
0.10401886 0.02382088
0.05565806 0.07857342
0.04570418 0.07337534
0.06431809 0.05859217
0.21512810 0.02663124
0.16779217 0.32769282
0.20295841 0.10639765
0.14110738 0.05901324
0.14498918 0.14758695
0.01911566 0.05403326
0.05423878 0.12118450
0.20079535 0.10307942
0.16436201 0.20131517
0.14914388 0.02034937
0.19489492 0.12925132
0.08122668 0.02163595
0.02114109 0.28302310
0.03596311 0.02644557
0.10389008 0.03293970
0.12684782 0.03492857
0.12455357 0.15960359
0.29114260 0.03161221
0.16855851 0.22028079
0.07069688 0.03942882
0.15114669 0.22732410
0.07340395 0.05159800
0.14086672 0.30324047
0.05951899 0.03706681
0.32598639 0.22579113
0.06193062 0.15931878
0.14633513 0.32051893
0.02927389 0.09085371
0.08417209 0.02030309
0.05655631 0.02049718
0.24769988 0.23234612
0.01890833 0.05736689
0.07734741 0.02310877
0.07373371 0.02084820
0.24101020 0.30042391
0.17259164 0.04026222
0.03003343 0.21060246
0.28606138 0.05737172
0.25567747 0.30019873
0.02001820 0.26114908
0.03879758 0.01696202
0.06824093 0.05278309
0.11775920 0.02175704
0.02172324 0.08712786
0.08335231 0.02737890
0.06701840 0.12033073
0.17720741 0.03475064
0.01998670 0.25234521
0.03516680 0.03008882
0.32750873 0.05040941
0.12562719 0.13593390
0.04932367 0.09344976
0.02077020 0.06084549
0.05044918 0.24589601
0.19493183 0.21045059
0.05394543 0.03786263
0.28641277 0.12047801
